SeqID,Genome_id,Gene_id,prot_id,Transporter_id,Transporter_level1,Transporter_level2,Transporter_level3,Transporter_level4,Transporter_level5
Amamu1_67534,Amamu1,e_gw1.3.456.1,67534,9.B.311.1.29,9,9.B,9.B.311,9.B.311.1,9.B.311.1.29
Amamu1_7050,Amamu1,gm1.1060_g,7050,2.A.1.14.4,2,2.A,2.A.1,2.A.1.14,2.A.1.14.4
Amamu1_117012,Amamu1,estExt_Genewise1Plus.C_3_t10284,117012,2.A.1.14.4,2,2.A,2.A.1,2.A.1.14,2.A.1.14.4
Amamu1_156212,Amamu1,fgenesh1_kg.3_#_144_#_Locus4728v1rpkm47.17,156212,9.B.27.5.2,9,9.B,9.B.27,9.B.27.5,9.B.27.5.2
Amamu1_156213,Amamu1,fgenesh1_kg.3_#_145_#_Locus8857v1rpkm17.98,156213,2.A.1.2.112,2,2.A,2.A.1,2.A.1.2,2.A.1.2.112
Amamu1_183736,Amamu1,fgenesh1_pm.3_#_111,183736,3.A.27.1.1,3,3.A,3.A.27,3.A.27.1,3.A.27.1.1
Amamu1_156230,Amamu1,fgenesh1_kg.3_#_162_#_Locus579v1rpkm331.40,156230,1.A.88.1.5,1,1.A,1.A.88,1.A.88.1,1.A.88.1.5
Amamu1_183753,Amamu1,fgenesh1_pm.3_#_128,183753,9.B.51.1.6,9,9.B,9.B.51,9.B.51.1,9.B.51.1.6
Amamu1_156277,Amamu1,fgenesh1_kg.3_#_209_#_Locus3950v1rpkm57.98,156277,2.A.51.1.9,2,2.A,2.A.51,2.A.51.1,2.A.51.1.9
Amamu1_183807,Amamu1,fgenesh1_pm.3_#_182,183807,1.A.4.4.3,1,1.A,1.A.4,1.A.4.4,1.A.4.4.3
Amamu1_183815,Amamu1,fgenesh1_pm.3_#_190,183815,1.A.115.1.2,1,1.A,1.A.115,1.A.115.1,1.A.115.1.2
Amamu1_156421,Amamu1,fgenesh1_kg.3_#_353_#_Locus3741v1rpkm61.15,156421,8.A.65.1.3,8,8.A,8.A.65,8.A.65.1,8.A.65.1.3
Amamu1_175607,Amamu1,fgenesh1_pg.3_#_234,175607,1.A.4.9.4,1,1.A,1.A.4,1.A.4.9,1.A.4.9.4
Amamu1_7251,Amamu1,gm1.1261_g,7251,8.A.112.2.1,8,8.A,8.A.112,8.A.112.2,8.A.112.2.1
Amamu1_67737,Amamu1,e_gw1.3.264.1,67737,8.A.125.1.4,8,8.A,8.A.125,8.A.125.1,8.A.125.1.4
Amamu1_175649,Amamu1,fgenesh1_pg.3_#_276,175649,2.A.37.4.1,2,2.A,2.A.37,2.A.37.4,2.A.37.4.1
Amamu1_67365,Amamu1,e_gw1.3.689.1,67365,2.A.6.8.3,2,2.A,2.A.6,2.A.6.8,2.A.6.8.3
Amamu1_97113,Amamu1,estExt_Genewise1.C_3_t30063,97113,9.A.6.1.1,9,9.A,9.A.6,9.A.6.1,9.A.6.1.1
Amamu1_97157,Amamu1,estExt_Genewise1.C_4_t10067,97157,5.B.2.3.1,5,5.B,5.B.2,5.B.2.3,5.B.2.3.1
Amamu1_97205,Amamu1,estExt_Genewise1.C_4_t10115,97205,8.A.27.1.2,8,8.A,8.A.27,8.A.27.1,8.A.27.1.2
Amamu1_117824,Amamu1,estExt_Genewise1Plus.C_4_t10143,117824,2.A.1.1.43,2,2.A,2.A.1,2.A.1.1,2.A.1.1.43
Amamu1_68358,Amamu1,e_gw1.4.767.1,68358,8.A.40.2.1,8,8.A,8.A.40,8.A.40.2,8.A.40.2.1
Amamu1_156795,Amamu1,fgenesh1_kg.4_#_92_#_Locus4866v1rpkm45.59,156795,9.A.6.1.2,9,9.A,9.A.6,9.A.6.1,9.A.6.1.2
Amamu1_156878,Amamu1,fgenesh1_kg.4_#_175_#_Locus3145v1rpkm72.02,156878,2.A.1.75.2,2,2.A,2.A.1,2.A.1.75,2.A.1.75.2
Amamu1_190071,Amamu1,estExt_fgenesh1_pm.C_40118,190071,1.A.51.1.6,1,1.A,1.A.51,1.A.51.1,1.A.51.1.6
Amamu1_700249,Amamu1,CE499012_63163,700249,9.B.119.1.1,9,9.B,9.B.119,9.B.119.1,9.B.119.1.1
Amamu1_156993,Amamu1,fgenesh1_kg.4_#_290_#_Locus5167v2rpkm29.90,156993,1.A.76.1.14,1,1.A,1.A.76,1.A.76.1,1.A.76.1.14
Amamu1_184171,Amamu1,fgenesh1_pm.4_#_220,184171,2.A.3.8.19,2,2.A,2.A.3,2.A.3.8,2.A.3.8.19
Amamu1_1049600,Amamu1,MIX30679_28_13,1049600,8.A.9.1.1,8,8.A,8.A.9,8.A.9.1,8.A.9.1.1
Amamu1_157037,Amamu1,fgenesh1_kg.4_#_334_#_Locus1159v1rpkm175.98,157037,8.A.103.1.2,8,8.A,8.A.103,8.A.103.1,8.A.103.1.2
Amamu1_184195,Amamu1,fgenesh1_pm.4_#_244,184195,3.D.2.3.1,3,3.D,3.D.2,3.D.2.3,3.D.2.3.1
Amamu1_69046,Amamu1,e_gw1.4.846.1,69046,2.A.7.12.8,2,2.A,2.A.7,2.A.7.12,2.A.7.12.8
Amamu1_97864,Amamu1,estExt_Genewise1.C_4_t20304,97864,2.A.43.2.2,2,2.A,2.A.43,2.A.43.2,2.A.43.2.2
Amamu1_184229,Amamu1,fgenesh1_pm.4_#_278,184229,9.A.15.1.1,9,9.A,9.A.15,9.A.15.1,9.A.15.1.1
Amamu1_184272,Amamu1,fgenesh1_pm.4_#_321,184272,2.A.1.3.73,2,2.A,2.A.1,2.A.1.3,2.A.1.3.73
Amamu1_68569,Amamu1,e_gw1.4.1238.1,68569,9.B.102.5.8,9,9.B,9.B.102,9.B.102.5,9.B.102.5.8
Amamu1_68739,Amamu1,e_gw1.4.480.1,68739,2.A.19.2.8,2,2.A,2.A.19,2.A.19.2,2.A.19.2.8
Amamu1_184304,Amamu1,fgenesh1_pm.4_#_353,184304,9.B.311.1.3,9,9.B,9.B.311,9.B.311.1,9.B.311.1.3
Amamu1_68648,Amamu1,e_gw1.4.532.1,68648,9.B.142.4.15,9,9.B,9.B.142,9.B.142.4,9.B.142.4.15
Amamu1_7754,Amamu1,gm1.1764_g,7754,2.A.1.14.36,2,2.A,2.A.1,2.A.1.14,2.A.1.14.36
Amamu1_118830,Amamu1,estExt_Genewise1Plus.C_4_t30189,118830,9.B.142.18.1,9,9.B,9.B.142,9.B.142.18,9.B.142.18.1
Amamu1_7764,Amamu1,gm1.1774_g,7764,2.A.1.11.4,2,2.A,2.A.1,2.A.1.11,2.A.1.11.4
Amamu1_69689,Amamu1,e_gw1.5.360.1,69689,2.A.29.8.9,2,2.A,2.A.29,2.A.29.8,2.A.29.8.9
Amamu1_176118,Amamu1,fgenesh1_pg.5_#_68,176118,2.A.3.10.17,2,2.A,2.A.3,2.A.3.10,2.A.3.10.17
Amamu1_157403,Amamu1,fgenesh1_kg.5_#_149_#_Locus4872v1rpkm45.53,157403,9.B.135.2.5,9,9.B,9.B.135,9.B.135.2,9.B.135.2.5
Amamu1_190396,Amamu1,estExt_fgenesh1_pm.C_50049,190396,9.B.57.1.1,9,9.B,9.B.57,9.B.57.1,9.B.57.1.1
Amamu1_769842,Amamu1,CE568605_2706,769842,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Amamu1_70053,Amamu1,e_gw1.5.921.1,70053,3.A.3.5.3,3,3.A,3.A.3,3.A.3.5,3.A.3.5.3
Amamu1_184441,Amamu1,fgenesh1_pm.5_#_83,184441,9.B.142.5.6,9,9.B,9.B.142,9.B.142.5,9.B.142.5.6
Amamu1_21449,Amamu1,estExt_Genemark1.C_50162,21449,1.A.4.4.3,1,1.A,1.A.4,1.A.4.4,1.A.4.4.3
Amamu1_119215,Amamu1,estExt_Genewise1Plus.C_5_t10397,119215,9.B.115.4.2,9,9.B,9.B.115,9.B.115.4,9.B.115.4.2
Amamu1_157535,Amamu1,fgenesh1_kg.5_#_281_#_Locus9565v1rpkm15.32,157535,2.A.50.4.5,2,2.A,2.A.50,2.A.50.4,2.A.50.4.5
Amamu1_7964,Amamu1,gm1.1974_g,7964,2.A.1.1.138,2,2.A,2.A.1,2.A.1.1,2.A.1.1.138
Amamu1_774413,Amamu1,CE573176_11987,774413,2.A.4.2.2,2,2.A,2.A.4,2.A.4.2,2.A.4.2.2
Amamu1_119264,Amamu1,estExt_Genewise1Plus.C_5_t10446,119264,9.B.105.3.2,9,9.B,9.B.105,9.B.105.3,9.B.105.3.2
Amamu1_70220,Amamu1,e_gw1.5.36.1,70220,2.A.1.1.51,2,2.A,2.A.1,2.A.1.1,2.A.1.1.51
Amamu1_157600,Amamu1,fgenesh1_kg.5_#_346_#_Locus2643v1rpkm84.57,157600,2.A.18.6.6,2,2.A,2.A.18,2.A.18.6,2.A.18.6.6
Amamu1_184524,Amamu1,fgenesh1_pm.5_#_166,184524,8.A.93.1.1,8,8.A,8.A.93,8.A.93.1,8.A.93.1.1
Amamu1_70127,Amamu1,e_gw1.5.377.1,70127,2.A.7.9.18,2,2.A,2.A.7,2.A.7.9,2.A.7.9.18
Amamu1_783450,Amamu1,CE582213_11339,783450,2.A.5.1.16,2,2.A,2.A.5,2.A.5.1,2.A.5.1.16
Amamu1_783965,Amamu1,CE582728_546,783965,2.A.43.2.7,2,2.A,2.A.43,2.A.43.2,2.A.43.2.7
Amamu1_8062,Amamu1,gm1.2072_g,8062,2.A.43.2.7,2,2.A,2.A.43,2.A.43.2,2.A.43.2.7
Amamu1_8063,Amamu1,gm1.2073_g,8063,2.A.43.2.7,2,2.A,2.A.43,2.A.43.2,2.A.43.2.7
Amamu1_184570,Amamu1,fgenesh1_pm.5_#_212,184570,2.A.49.2.3,2,2.A,2.A.49,2.A.49.2,2.A.49.2.3
Amamu1_157686,Amamu1,fgenesh1_kg.5_#_432_#_Locus1170v1rpkm175.09,157686,3.D.1.6.2,3,3.D,3.D.1,3.D.1.6,3.D.1.6.2
Amamu1_119726,Amamu1,estExt_Genewise1Plus.C_6_t10052,119726,3.A.3.2.3,3,3.A,3.A.3,3.A.3.2,3.A.3.2.3
Amamu1_157849,Amamu1,fgenesh1_kg.6_#_79_#_Locus4858v1rpkm45.69,157849,8.A.96.1.5,8,8.A,8.A.96,8.A.96.1,8.A.96.1.5
Amamu1_70617,Amamu1,e_gw1.6.185.1,70617,2.A.38.2.5,2,2.A,2.A.38,2.A.38.2,2.A.38.2.5
Amamu1_184674,Amamu1,fgenesh1_pm.6_#_43,184674,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Amamu1_70501,Amamu1,e_gw1.6.302.1,70501,1.A.17.5.5,1,1.A,1.A.17,1.A.17.5,1.A.17.5.5
Amamu1_157928,Amamu1,fgenesh1_kg.6_#_158_#_Locus1316v1rpkm159.45,157928,9.B.82.1.1,9,9.B,9.B.82,9.B.82.1,9.B.82.1.1
Amamu1_157950,Amamu1,fgenesh1_kg.6_#_180_#_Locus3614v1rpkm63.35,157950,8.A.61.1.1,8,8.A,8.A.61,8.A.61.1,8.A.61.1.1
Amamu1_21735,Amamu1,estExt_Genemark1.C_60107,21735,8.A.61.1.1,8,8.A,8.A.61,8.A.61.1,8.A.61.1.1
Amamu1_70614,Amamu1,e_gw1.6.263.1,70614,9.B.287.1.2,9,9.B,9.B.287,9.B.287.1,9.B.287.1.2
Amamu1_190708,Amamu1,estExt_fgenesh1_pm.C_60098,190708,3.A.3.10.8,3,3.A,3.A.3,3.A.3.10,3.A.3.10.8
Amamu1_158000,Amamu1,fgenesh1_kg.6_#_230_#_Locus6717v1rpkm29.12,158000,2.A.7.9.16,2,2.A,2.A.7,2.A.7.9,2.A.7.9.16
Amamu1_158026,Amamu1,fgenesh1_kg.6_#_256_#_Locus2555v1rpkm87.64,158026,9.A.24.4.5,9,9.A,9.A.24,9.A.24.4,9.A.24.4.5
Amamu1_838052,Amamu1,CE636815_2497,838052,2.A.1.7.11,2,2.A,2.A.1,2.A.1.7,2.A.1.7.11
Amamu1_158048,Amamu1,fgenesh1_kg.6_#_278_#_Locus7128v2rpkm22.66,158048,2.A.41.2.7,2,2.A,2.A.41,2.A.41.2,2.A.41.2.7
Amamu1_184787,Amamu1,fgenesh1_pm.6_#_156,184787,3.A.1.210.2,3,3.A,3.A.1,3.A.1.210,3.A.1.210.2
Amamu1_184790,Amamu1,fgenesh1_pm.6_#_159,184790,3.A.16.1.5,3,3.A,3.A.16,3.A.16.1,3.A.16.1.5
Amamu1_120209,Amamu1,estExt_Genewise1Plus.C_6_t20053,120209,4.D.1.1.12,4,4.D,4.D.1,4.D.1.1,4.D.1.1.12
Amamu1_8473,Amamu1,gm1.2483_g,8473,2.A.57.5.3,2,2.A,2.A.57,2.A.57.5,2.A.57.5.3
Amamu1_71163,Amamu1,e_gw1.7.423.1,71163,9.B.119.1.1,9,9.B,9.B.119,9.B.119.1,9.B.119.1.1
Amamu1_881280,Amamu1,CE680043_13949,881280,2.A.89.1.2,2,2.A,2.A.89,2.A.89.1,2.A.89.1.2
Amamu1_184871,Amamu1,fgenesh1_pm.7_#_35,184871,9.A.76.1.2,9,9.A,9.A.76,9.A.76.1,9.A.76.1.2
Amamu1_120453,Amamu1,estExt_Genewise1Plus.C_7_t10127,120453,2.A.2.6.1,2,2.A,2.A.2,2.A.2.6,2.A.2.6.1
Amamu1_190850,Amamu1,estExt_fgenesh1_pm.C_70042,190850,2.A.43.4.1,2,2.A,2.A.43,2.A.43.4,2.A.43.4.1
Amamu1_99969,Amamu1,estExt_Genewise1.C_7_t10218,99969,2.A.1.48.3,2,2.A,2.A.1,2.A.1.48,2.A.1.48.3
Amamu1_100028,Amamu1,estExt_Genewise1.C_7_t10277,100028,9.B.132.1.1,9,9.B,9.B.132,9.B.132.1,9.B.132.1.1
Amamu1_120593,Amamu1,estExt_Genewise1Plus.C_7_t10276,120593,1.A.26.2.1,1,1.A,1.A.26,1.A.26.2,1.A.26.2.1
Amamu1_8566,Amamu1,gm1.2576_g,8566,9.B.178.1.6,9,9.B,9.B.178,9.B.178.1,9.B.178.1.6
Amamu1_158303,Amamu1,fgenesh1_kg.7_#_164_#_Locus5869v1rpkm35.53,158303,3.A.1.204.9,3,3.A,3.A.1,3.A.1.204,3.A.1.204.9
Amamu1_158318,Amamu1,fgenesh1_kg.7_#_179_#_Locus2665v1rpkm84.13,158318,3.A.2.2.3,3,3.A,3.A.2,3.A.2.2,3.A.2.2.3
Amamu1_158350,Amamu1,fgenesh1_kg.7_#_211_#_Locus14757v1rpkm4.73,158350,2.A.6.6.16,2,2.A,2.A.6,2.A.6.6,2.A.6.6.16
Amamu1_71289,Amamu1,e_gw1.7.129.1,71289,2.A.121.3.2,2,2.A,2.A.121,2.A.121.3,2.A.121.3.2
Amamu1_158421,Amamu1,fgenesh1_kg.7_#_282_#_Locus3643v1rpkm62.94,158421,9.B.105.3.2,9,9.B,9.B.105,9.B.105.3,9.B.105.3.2
Amamu1_158440,Amamu1,fgenesh1_kg.7_#_301_#_Locus1282v1rpkm161.97,158440,2.A.7.12.13,2,2.A,2.A.7,2.A.7.12,2.A.7.12.13
Amamu1_158447,Amamu1,fgenesh1_kg.7_#_308_#_Locus2659v1rpkm84.30,158447,3.A.3.2.43,3,3.A,3.A.3,3.A.3.2,3.A.3.2.43
Amamu1_185048,Amamu1,fgenesh1_pm.7_#_212,185048,1.A.46.2.1,1,1.A,1.A.46,1.A.46.2,1.A.46.2.1
Amamu1_71186,Amamu1,e_gw1.7.827.1,71186,2.A.53.1.2,2,2.A,2.A.53,2.A.53.1,2.A.53.1.2
Amamu1_185095,Amamu1,fgenesh1_pm.8_#_17,185095,1.A.43.2.3,1,1.A,1.A.43,1.A.43.2,1.A.43.2.3
Amamu1_121066,Amamu1,estExt_Genewise1Plus.C_8_t10055,121066,9.B.27.1.9,9,9.B,9.B.27,9.B.27.1,9.B.27.1.9
Amamu1_158548,Amamu1,fgenesh1_kg.8_#_29_#_Locus5563v1rpkm38.25,158548,2.A.29.23.2,2,2.A,2.A.29,2.A.29.23,2.A.29.23.2
Amamu1_57765,Amamu1,gw1.8.709.1,57765,9.A.24.1.1,9,9.A,9.A.24,9.A.24.1,9.A.24.1.1
Amamu1_71924,Amamu1,e_gw1.8.205.1,71924,2.A.9.4.1,2,2.A,2.A.9,2.A.9.4,2.A.9.4.1
Amamu1_72286,Amamu1,e_gw1.8.567.1,72286,9.B.311.1.29,9,9.B,9.B.311,9.B.311.1,9.B.311.1.29
Amamu1_158587,Amamu1,fgenesh1_kg.8_#_68_#_Locus9931v1rpkm14.07,158587,9.B.115.1.8,9,9.B,9.B.115,9.B.115.1,9.B.115.1.8
Amamu1_72419,Amamu1,e_gw1.8.34.1,72419,2.A.2.6.1,2,2.A,2.A.2,2.A.2.6,2.A.2.6.1
Amamu1_71944,Amamu1,e_gw1.8.182.1,71944,8.A.30.2.2,8,8.A,8.A.30,8.A.30.2,8.A.30.2.2
Amamu1_185147,Amamu1,fgenesh1_pm.8_#_69,185147,2.A.79.1.10,2,2.A,2.A.79,2.A.79.1,2.A.79.1.10
Amamu1_8799,Amamu1,gm1.2809_g,8799,1.A.23.4.9,1,1.A,1.A.23,1.A.23.4,1.A.23.4.9
Amamu1_185181,Amamu1,fgenesh1_pm.8_#_103,185181,2.A.1.48.3,2,2.A,2.A.1,2.A.1.48,2.A.1.48.3
Amamu1_72420,Amamu1,e_gw1.8.384.1,72420,9.B.27.5.2,9,9.B,9.B.27,9.B.27.5,9.B.27.5.2
Amamu1_196633,Amamu1,estExt_fgenesh1_pg.C_80092,196633,2.A.7.25.5,2,2.A,2.A.7,2.A.7.25,2.A.7.25.5
Amamu1_158689,Amamu1,fgenesh1_kg.8_#_170_#_Locus176v2rpkm7.92_PRE,158689,9.B.241.2.6,9,9.B,9.B.241,9.B.241.2,9.B.241.2.6
Amamu1_1063721,Amamu1,MIX44800_117700_30,1063721,9.B.57.1.5,9,9.B,9.B.57,9.B.57.1,9.B.57.1.5
Amamu1_185205,Amamu1,fgenesh1_pm.8_#_127,185205,2.A.1.14.17,2,2.A,2.A.1,2.A.1.14,2.A.1.14.17
Amamu1_158707,Amamu1,fgenesh1_kg.8_#_188_#_Locus5927v1rpkm35.05,158707,9.B.142.3.17,9,9.B,9.B.142,9.B.142.3,9.B.142.3.17
Amamu1_185256,Amamu1,fgenesh1_pm.8_#_178,185256,2.A.57.1.3,2,2.A,2.A.57,2.A.57.1,2.A.57.1.3
Amamu1_158760,Amamu1,fgenesh1_kg.8_#_241_#_Locus1830v1rpkm117.91,158760,2.A.19.2.8,2,2.A,2.A.19,2.A.19.2,2.A.19.2.8
Amamu1_72248,Amamu1,e_gw1.8.2.1,72248,2.A.19.2.8,2,2.A,2.A.19,2.A.19.2,2.A.19.2.8
Amamu1_1064105,Amamu1,MIX45184_1399_34,1064105,2.A.1.86.3,2,2.A,2.A.1,2.A.1.86,2.A.1.86.3
Amamu1_176951,Amamu1,fgenesh1_pg.8_#_159,176951,8.A.174.1.1,8,8.A,8.A.174,8.A.174.1,8.A.174.1.1
Amamu1_158784,Amamu1,fgenesh1_kg.8_#_265_#_Locus2065v1rpkm105.90,158784,9.B.418.1.4,9,9.B,9.B.418,9.B.418.1,9.B.418.1.4
Amamu1_101112,Amamu1,estExt_Genewise1.C_8_t20168,101112,9.B.26.1.2,9,9.B,9.B.26,9.B.26.1,9.B.26.1.2
Amamu1_158847,Amamu1,fgenesh1_kg.8_#_328_#_Locus7257v1rpkm25.73,158847,9.B.104.1.6,9,9.B,9.B.104,9.B.104.1,9.B.104.1.6
Amamu1_158883,Amamu1,fgenesh1_kg.8_#_364_#_Locus3304v2rpkm24.88,158883,2.A.6.6.3,2,2.A,2.A.6,2.A.6.6,2.A.6.6.3
Amamu1_973843,Amamu1,CE772606_16995,973843,3.A.2.2.3,3,3.A,3.A.2,3.A.2.2,3.A.2.2.3
Amamu1_159018,Amamu1,fgenesh1_kg.9_#_122_#_Locus1278v1rpkm162.45,159018,9.A.76.1.2,9,9.A,9.A.76,9.A.76.1,9.A.76.1.2
Amamu1_122043,Amamu1,estExt_Genewise1Plus.C_9_t10307,122043,9.B.146.1.5,9,9.B,9.B.146,9.B.146.1,9.B.146.1.5
Amamu1_73175,Amamu1,e_gw1.9.124.1,73175,2.A.19.7.1,2,2.A,2.A.19,2.A.19.7,2.A.19.7.1
Amamu1_159139,Amamu1,fgenesh1_kg.9_#_243_#_Locus8376v2rpkm5.65,159139,9.B.51.1.4,9,9.B,9.B.51,9.B.51.1,9.B.51.1.4
Amamu1_159142,Amamu1,fgenesh1_kg.9_#_246_#_Locus10717v1rpkm11.58,159142,2.A.7.10.1,2,2.A,2.A.7,2.A.7.10,2.A.7.10.1
Amamu1_101661,Amamu1,estExt_Genewise1.C_9_t10475,101661,2.A.31.3.2,2,2.A,2.A.31,2.A.31.3,2.A.31.3.2
Amamu1_159169,Amamu1,fgenesh1_kg.9_#_273_#_Locus3545v2rpkm32.15,159169,2.A.7.11.6,2,2.A,2.A.7,2.A.7.11,2.A.7.11.6
Amamu1_159251,Amamu1,fgenesh1_kg.9_#_355_#_Locus3590v1rpkm63.57,159251,9.B.115.1.8,9,9.B,9.B.115,9.B.115.1,9.B.115.1.8
Amamu1_73519,Amamu1,e_gw1.10.59.1,73519,1.I.1.1.5,1,1.I,1.I.1,1.I.1.1,1.I.1.1.5
Amamu1_185570,Amamu1,fgenesh1_pm.10_#_33,185570,9.B.27.1.7,9,9.B,9.B.27,9.B.27.1,9.B.27.1.7
Amamu1_185572,Amamu1,fgenesh1_pm.10_#_35,185572,9.B.131.1.9,9,9.B,9.B.131,9.B.131.1,9.B.131.1.9
Amamu1_258687,Amamu1,CE57450_27017,258687,9.A.29.3.1,9,9.A,9.A.29,9.A.29.3,9.A.29.3.1
Amamu1_196974,Amamu1,estExt_fgenesh1_pg.C_100035,196974,2.A.1.9.11,2,2.A,2.A.1,2.A.1.9,2.A.1.9.11
Amamu1_159329,Amamu1,fgenesh1_kg.10_#_65_#_Locus11617v1rpkm9.33,159329,1.A.4.4.3,1,1.A,1.A.4,1.A.4.4,1.A.4.4.3
Amamu1_9302,Amamu1,gm1.3312_g,9302,2.A.1.9.7,2,2.A,2.A.1,2.A.1.9,2.A.1.9.7
Amamu1_73335,Amamu1,e_gw1.10.561.1,73335,4.E.1.1.3,4,4.E,4.E.1,4.E.1.1,4.E.1.1.3
Amamu1_185622,Amamu1,fgenesh1_pm.10_#_85,185622,2.A.19.4.4,2,2.A,2.A.19,2.A.19.4,2.A.19.4.4
Amamu1_1022674,Amamu1,MIX3753_2092_34,1022674,1.A.8.9.8,1,1.A,1.A.8,1.A.8.9,1.A.8.9.8
Amamu1_22768,Amamu1,estExt_Genemark1.C_100131,22768,2.A.3.8.4,2,2.A,2.A.3,2.A.3.8,2.A.3.8.4
Amamu1_159415,Amamu1,fgenesh1_kg.10_#_151_#_Locus5852v6rpkm1.42_PRE,159415,2.A.3.8.4,2,2.A,2.A.3,2.A.3.8,2.A.3.8.4
Amamu1_185678,Amamu1,fgenesh1_pm.10_#_141,185678,2.A.19.2.2,2,2.A,2.A.19,2.A.19.2,2.A.19.2.2
Amamu1_266834,Amamu1,CE65597_11377,266834,2.A.1.11.4,2,2.A,2.A.1,2.A.1.11,2.A.1.11.4
Amamu1_1022862,Amamu1,MIX3941_6685_30,1022862,2.A.1.11.4,2,2.A,2.A.1,2.A.1.11,2.A.1.11.4
Amamu1_1022926,Amamu1,MIX4005_9513_72,1022926,2.A.67.2.6,2,2.A,2.A.67,2.A.67.2,2.A.67.2.6
Amamu1_269198,Amamu1,CE67961_32984,269198,1.I.1.1.3,1,1.I,1.I.1,1.I.1.1,1.I.1.1.3
Amamu1_73245,Amamu1,e_gw1.10.167.1,73245,3.A.2.2.7,3,3.A,3.A.2,3.A.2.2,3.A.2.2.7
Amamu1_159552,Amamu1,fgenesh1_kg.10_#_288_#_Locus3257v1rpkm69.50,159552,2.A.5.4.18,2,2.A,2.A.5,2.A.5.4,2.A.5.4.18
Amamu1_74038,Amamu1,e_gw1.11.464.1,74038,2.A.50.2.7,2,2.A,2.A.50,2.A.50.2,2.A.50.2.7
Amamu1_159794,Amamu1,fgenesh1_kg.11_#_227_#_Locus3260v1rpkm69.47,159794,2.A.7.10.1,2,2.A,2.A.7,2.A.7.10,2.A.7.10.1
Amamu1_73951,Amamu1,e_gw1.11.163.1,73951,2.A.29.8.16,2,2.A,2.A.29,2.A.29.8,2.A.29.8.16
Amamu1_185765,Amamu1,fgenesh1_pm.11_#_57,185765,2.A.3.4.6,2,2.A,2.A.3,2.A.3.4,2.A.3.4.6
Amamu1_159865,Amamu1,fgenesh1_kg.11_#_298_#_Locus1392v1rpkm151.94,159865,8.A.107.2.2,8,8.A,8.A.107,8.A.107.2,8.A.107.2.2
Amamu1_74419,Amamu1,e_gw1.12.236.1,74419,2.A.1.13.27,2,2.A,2.A.1,2.A.1.13,2.A.1.13.27
Amamu1_74276,Amamu1,e_gw1.12.114.1,74276,9.B.142.5.6,9,9.B,9.B.142,9.B.142.5,9.B.142.5.6
Amamu1_160099,Amamu1,fgenesh1_kg.12_#_230_#_Locus12829v2rpkm2.56,160099,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Amamu1_23065,Amamu1,estExt_Genemark1.C_120110,23065,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Amamu1_329332,Amamu1,CE128095_18609,329332,4.D.3.2.1,4,4.D,4.D.3,4.D.3.2,4.D.3.2.1
Amamu1_74300,Amamu1,e_gw1.12.223.1,74300,3.A.3.8.5,3,3.A,3.A.3,3.A.3.8,3.A.3.8.5
Amamu1_9838,Amamu1,gm1.3848_g,9838,2.A.90.3.4,2,2.A,2.A.90,2.A.90.3,2.A.90.3.4
Amamu1_74529,Amamu1,e_gw1.13.267.1,74529,2.A.29.18.1,2,2.A,2.A.29,2.A.29.18,2.A.29.18.1
Amamu1_160329,Amamu1,fgenesh1_kg.13_#_140_#_Locus11833v2rpkm1.78,160329,9.B.115.1.8,9,9.B,9.B.115,9.B.115.1,9.B.115.1.8
Amamu1_160330,Amamu1,fgenesh1_kg.13_#_141_#_Locus9146v1rpkm16.88,160330,9.B.115.1.8,9,9.B,9.B.115,9.B.115.1,9.B.115.1.8
Amamu1_103062,Amamu1,estExt_Genewise1.C_130208,103062,2.A.1.1.73,2,2.A,2.A.1,2.A.1.1,2.A.1.1.73
Amamu1_352484,Amamu1,CE151247_8702,352484,2.A.36.4.5,2,2.A,2.A.36,2.A.36.4,2.A.36.4.5
Amamu1_9889,Amamu1,gm1.3899_g,9889,2.A.7.28.12,2,2.A,2.A.7,2.A.7.28,2.A.7.28.12
Amamu1_9902,Amamu1,gm1.3912_g,9902,2.A.37.4.1,2,2.A,2.A.37,2.A.37.4,2.A.37.4.1
Amamu1_160419,Amamu1,fgenesh1_kg.13_#_230_#_Locus5897v1rpkm35.38,160419,1.A.1.2.5,1,1.A,1.A.1,1.A.1.2,1.A.1.2.5
Amamu1_23212,Amamu1,estExt_Genemark1.C_130122,23212,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Amamu1_355031,Amamu1,CE153794_276,355031,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Amamu1_367800,Amamu1,CE166563_33842,367800,3.A.1.201.14,3,3.A,3.A.1,3.A.1.201,3.A.1.201.14
Amamu1_9959,Amamu1,gm1.3969_g,9959,4.D.1.1.12,4,4.D,4.D.1,4.D.1.1,4.D.1.1.12
Amamu1_75035,Amamu1,e_gw1.14.209.1,75035,1.B.69.2.1,1,1.B,1.B.69,1.B.69.2,1.B.69.2.1
