	Genome_id	Species	Assembly_Length	Gene_number	Status	Publish_link	TaxID	superkingdom	kingdom	phylum	class	order	family	genus	species	taxonomy	Unnamed: 0	jrk_template	COMMENT on genus	primary_lifestyle	Secondary_lifestyle	Comment_on_lifestyle_template	Endophytic_interaction_capability_template	Plant_pathogenic_capacity_template	Decay_substrate_template	Decay_type_template	Aquatic_habitat_template	Animal_biotrophic_capacity_template	Specific_hosts	Growth_form_template	Fruitbody_type_template	Hymenium_type_template	Ectomycorrhiza_exploration_type_template	Ectomycorrhiza_lineage_template	primary_photobiont	secondary_photobiont
149	Blara1	Blastobotrys raffinosifermentans	12,020,469	6,102	published	https://www.ncbi.nlm.nih.gov/pubmed/30415838	1548389.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Blastobotrys	Blastobotrys raffinosifermentans	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Blastobotrys;s__Blastobotrys raffinosifermentans	6382.0	jrk01059		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	animal-associated		yeast	none	none				
150	Blader1	Blastomyces dermatitidis	66,608,683	11,539	published	https://www.ncbi.nlm.nih.gov/pubmed/26439490	5039.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Blastomyces	Blastomyces dermatitidis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ajellomycetaceae;g__Blastomyces;s__Blastomyces dermatitidis	4492.0	jrk01066		animal_parasite	animal_decomposer				animal_material		non-aquatic	animal_parasite/opportunistic_human_parasite		dimorphic_yeast	cleistothecium_(closed,_spherical)	closed				
151	Blade1	Blastomyces dermatitidis	75,353,942	11,343	published	https://www.ncbi.nlm.nih.gov/pubmed/26439490	5039.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Blastomyces	Blastomyces dermatitidis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ajellomycetaceae;g__Blastomyces;s__Blastomyces dermatitidis	4492.0	jrk01066		animal_parasite	animal_decomposer				animal_material		non-aquatic	animal_parasite/opportunistic_human_parasite		dimorphic_yeast	cleistothecium_(closed,_spherical)	closed				
152	Blape1	Blastomyces percursus	32,310,953	10,285	published	https://www.ncbi.nlm.nih.gov/pubmed/28176377	1658174.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Blastomyces	Blastomyces percursus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ajellomycetaceae;g__Blastomyces;s__Blastomyces percursus	4492.0	jrk01066		animal_parasite	animal_decomposer				animal_material		non-aquatic	animal_parasite/opportunistic_human_parasite		dimorphic_yeast	cleistothecium_(closed,_spherical)	closed				
153	Blugr2	Blumeria graminis	124,489,486	7,118	published	https://www.ncbi.nlm.nih.gov/pubmed/29788921	34373.0	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	Blumeria graminis	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria graminis	5651.0	jrk01079		plant_pathogen				leaf/fruit/seed_pathogen			non-aquatic			filamentous_mycelium	chasmothecium_(tiny_initially_closed_ascome_rupture_opening)_	closed				
154	BlugrR1_1	Blumeria graminis	116,475,897	7,239	published	https://www.ncbi.nlm.nih.gov/pubmed/29788921	34373.0	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	Blumeria graminis	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria graminis	5651.0	jrk01079		plant_pathogen				leaf/fruit/seed_pathogen			non-aquatic			filamentous_mycelium	chasmothecium_(tiny_initially_closed_ascome_rupture_opening)_	closed				
155	Blugra3_16	Blumeria graminis	140,802,721	6,425	published	https://www.ncbi.nlm.nih.gov/pubmed/30388298	34373.0	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	Blumeria graminis	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria graminis	5651.0	jrk01079		plant_pathogen				leaf/fruit/seed_pathogen			non-aquatic			filamentous_mycelium	chasmothecium_(tiny_initially_closed_ascome_rupture_opening)_	closed				
156	Blyhe1	Blyttiomyces helicus	46,472,760	12,167	published	https://www.ncbi.nlm.nih.gov/pubmed/30297742	388810.0	Eukaryota	Fungi	Chytridiomycota	Chytridiomycetes			Blyttiomyces	Blyttiomyces helicus	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__;f__;g__Blyttiomyces;s__Blyttiomyces helicus	10014.0	jrk01081		algal_parasite	pollen_saprotroph			algal_parasite	algal_material,pollen		freshwater			zoosporic-rhizomycelial_(chytrid-like)	zoosporangium	closed				
157	Boeex1	Boeremia exigua	35,322,113	12,871	published	https://www.ncbi.nlm.nih.gov/pubmed/34893598	749465.0	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Boeremia	Boeremia exigua	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Boeremia;s__Boeremia exigua	3706.0	jrk01082		plant_pathogen	foliar_endophyte		foliar_endophyte	leaf/fruit/seed_pathogen	leaf/fruit/seed		partly_aquatic			filamentous_mycelium						
158	Boled5	Boletus edulis	66,525,535	18,722	published	https://www.ncbi.nlm.nih.gov/pubmed/33046698	36056.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	Boletus edulis	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Boletus;s__Boletus edulis	42.0	jrk01095		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	poroid	long-distance	/boletus		
159	Boledp1	Boletus edulis	69,185,680	18,123	published	https://www.ncbi.nlm.nih.gov/pubmed/33046698	36056.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	Boletus edulis	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Boletus;s__Boletus edulis	42.0	jrk01095		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	poroid	long-distance	/boletus		
160	Botbo1	Botryobasidium botryosum	46,674,321	16,526	published	https://www.ncbi.nlm.nih.gov/pubmed/24958869	264124.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryobasidium	Botryobasidium botryosum	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Botryobasidiaceae;g__Botryobasidium;s__Botryobasidium botryosum	8770.0	jrk01120		wood_saprotroph					wood	white_rot	non-aquatic			filamentous_mycelium	corticioid	smooth				
161	Botdo1_1	Botryosphaeria dothidea	43,500,615	14,998	published	https://www.ncbi.nlm.nih.gov/pubmed/27682468	55169.0	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria	Botryosphaeria dothidea	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Botryosphaeria;s__Botryosphaeria dothidea	2727.0	jrk01131		plant_pathogen	litter_saprotroph		foliar_endophyte	leaf/fruit/seed_pathogen	leaf/fruit/seed		non-aquatic			filamentous_mycelium						
162	Botcin1	Botrytis cinerea	39,511,426	16,353	published	https://www.ncbi.nlm.nih.gov/pubmed/21876677	40559.0	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis cinerea	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;s__Botrytis cinerea	1040.0	jrk01136		plant_pathogen	litter_saprotroph			leaf/fruit/seed_pathogen	leaf/fruit/seed		partly_aquatic			filamentous_mycelium	none	none				
163	Botci1	Botrytis cinerea	42,663,021	16,447	published	https://www.ncbi.nlm.nih.gov/pubmed/23104368	40559.0	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis cinerea	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;s__Botrytis cinerea	1040.0	jrk01136		plant_pathogen	litter_saprotroph			leaf/fruit/seed_pathogen	leaf/fruit/seed		partly_aquatic			filamentous_mycelium	none	none				
164	Byssp1	Byssochlamys spectabilis	29,762,401	8,877	published	https://www.ncbi.nlm.nih.gov/pubmed/24407650	264951.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces	Paecilomyces variotii	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Paecilomyces;s__Paecilomyces variotii	4465.0	jrk06019		foliar_endophyte	litter_saprotroph		foliar_endophyte		leaf/fruit/seed,animal_material	soft_rot	partly_aquatic	invertebrate_parasite		filamentous_mycelium						
165	Bysci1	Byssothecium circinans	49,288,729	15,785	published	https://www.ncbi.nlm.nih.gov/pubmed/32206138	147558.0	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Byssothecium	Byssothecium circinans	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Byssothecium;s__Byssothecium circinans	3878.0	jrk01281		unspecified_saprotroph							partly_freshwater_(partly_non-aquatic)			filamentous_mycelium						
166	Cadsp1	Cadophora sp.	70,459,101	22,766	published	https://www.ncbi.nlm.nih.gov/pubmed/29679020	1755420.0	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Helotiales		Cadophora	Cadophora sp.	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__;g__Cadophora;s__Cadophora sp.	5864.0	jrk01286		litter_saprotroph	plant_pathogen	ectomycorrhizal_C._finlandica	foliar_endophyte	leaf/fruit/seed_pathogen	leaf/fruit/seed		partly_aquatic			filamentous_mycelium						
167	Caecom1	Caecomyces churrovis	165,495,782	15,009	published	https://www.ncbi.nlm.nih.gov/pubmed/34893091	2019372.0	Eukaryota	Fungi	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Caecomyces	Caecomyces churrovis	k__Fungi;p__Chytridiomycota;c__Neocallimastigomycetes;o__Neocallimastigales;f__Neocallimastigaceae;g__Caecomyces;s__Caecomyces churrovis	10388.0	jrk09914		animal_endosymbiont	litter_saprotroph	anaerobic_gut_fungus_decomposing_ingested_plant_biomass			leaf/fruit/seed		non-aquatic	animal_endosymbiont		zoosporic-rhizomycelial_(chytrid-like)	zoosporangium	closed				
168	Calco1	Calocera cornea	33,244,933	13,177	published	https://www.ncbi.nlm.nih.gov/pubmed/26659563	29889.0	Eukaryota	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Calocera	Calocera cornea	k__Fungi;p__Basidiomycota;c__Dacrymycetes;o__Dacrymycetales;f__Dacrymycetaceae;g__Calocera;s__Calocera cornea	9483.0	jrk01323		wood_saprotroph					wood	brown_rot	non-aquatic			filamentous_mycelium	clavarioid	smooth				
169	Calvi1	Calocera viscosa	29,097,227	12,378	published	https://www.ncbi.nlm.nih.gov/pubmed/26659563	63146.0	Eukaryota	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Calocera	Calocera viscosa	k__Fungi;p__Basidiomycota;c__Dacrymycetes;o__Dacrymycetales;f__Dacrymycetaceae;g__Calocera;s__Calocera viscosa	9483.0	jrk01323		wood_saprotroph					wood	brown_rot	non-aquatic			filamentous_mycelium	clavarioid	smooth				
170	Calmar1	Calycina marina	34,209,217	9,558	published	https://www.ncbi.nlm.nih.gov/pubmed/34372938	1763456.0	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Calycina	Calycina marina	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Pezizellaceae;g__Calycina;s__Calycina marina	1012.0	jrk01353		wood_saprotroph	foliar_endophyte		foliar_endophyte		wood,leaf/fruit/seed		non-aquatic			filamentous_mycelium	apothecium_(hymenium_on_surface)	smooth				
171	CtCBS203_1	Camillea tinctor	45,006,662	11,860	published	https://www.ncbi.nlm.nih.gov/pubmed/34797921	110548.0	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Camillea	Camillea tinctor	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Camillea;s__Camillea tinctor	7910.0	jrk01374		wood_saprotroph	foliar_endophyte		foliar_endophyte		wood,leaf/fruit/seed		non-aquatic		angiosperms	filamentous_mycelium	perithecium_(hymenium_hidden,_narrow_opening)	closed				
172	Canalb1	Candida albicans	14,282,666	6,040	published	https://www.ncbi.nlm.nih.gov/pubmed/15123810	5476.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida albicans	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida;s__Candida albicans	6354.0	jrk01402		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	animal-associated/opportunistic_human_parasite		yeast	none	none				
173	Canar1	Candida arabinofermentans	13,234,078	5,861	published	https://www.ncbi.nlm.nih.gov/pubmed/27535936	130810.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Ogataea	[Candida] arabinofermentans	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Ogataea;s__[Candida] arabinofermentans	6329.0	jrk05880		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
174	Canbo1	Candida boidinii	19,278,657	6,230	published	https://www.ncbi.nlm.nih.gov/pubmed/29760453	5477.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Ogataea	[Candida] boidinii	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Ogataea;s__[Candida] boidinii	6329.0	jrk05880		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
175	Candu1	Candida dubliniensis	14,618,422	5,860	published	https://www.ncbi.nlm.nih.gov/pubmed/19745113	42374.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida dubliniensis	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida;s__Candida dubliniensis	6354.0	jrk01402		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	animal-associated/opportunistic_human_parasite		yeast	none	none				
176	Canmem1	Candida membranifaciens	11,479,453	5,619	published	https://www.ncbi.nlm.nih.gov/pubmed/35330255	45567.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	[Candida] membranifaciens	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Yamadazyma;s__[Candida] membranifaciens	6300.0	jrk09502		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
177	Canor1	Candida orthopsilosis	12,659,401	5,678	published	https://www.ncbi.nlm.nih.gov/pubmed/22563396	273371.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida orthopsilosis	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida;s__Candida orthopsilosis	6354.0	jrk01402		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	animal-associated/opportunistic_human_parasite		yeast	none	none				
178	Canpa1	Candida parapsilosis	13,030,174	5,810	published	https://www.ncbi.nlm.nih.gov/pubmed/19465905	5480.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida parapsilosis	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida;s__Candida parapsilosis	6354.0	jrk01402		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	animal-associated/opportunistic_human_parasite		yeast	none	none				
179	Canta1	Candida tanzawaensis	13,136,204	5,895	published	https://www.ncbi.nlm.nih.gov/pubmed/27535936	46583.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Suhomyces	Suhomyces tanzawaensis	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Suhomyces;s__Suhomyces tanzawaensis	6299.0	jrk08508		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	animal_endosymbiont		yeast	none	none				
180	Cante1	Candida tenuis	10,747,050	5,533	published	https://www.ncbi.nlm.nih.gov/pubmed/21788494	2315449.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	Yamadazyma tenuis	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Yamadazyma;s__Yamadazyma tenuis	6300.0	jrk09502		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
181	Cantro1	Candida tropicalis	14,609,527	6,134	published	https://www.ncbi.nlm.nih.gov/pubmed/32469306	5482.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida tropicalis	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida;s__Candida tropicalis	6354.0	jrk01402		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	animal-associated/opportunistic_human_parasite		yeast	none	none				
182	Cananz1	Cantharellus anzutake	120,173,979	16,968	published	https://www.ncbi.nlm.nih.gov/pubmed/33046698	1750568.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus anzutake	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus anzutake	209.0	jrk01409		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	gills	medium-distance_smooth	/cantharellus		
183	Capcor1	Capronia coronata	25,807,613	9,231	published	https://www.ncbi.nlm.nih.gov/pubmed/28348446	43229.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	Capronia coronata	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia coronata	4392.0	jrk01430		soil_saprotroph	root_endophyte_dark_septate	mycoparasite_some_species,animal_pathogen_some_species	root_endophyte_dark_septate		soil		partly_aquatic	animal_parasite/opportunistic_human_parasite		dimorphic_yeast						
184	Capep1	Capronia epimyces	28,889,638	10,469	published	https://www.ncbi.nlm.nih.gov/pubmed/28348446	43228.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	Capronia epimyces	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia epimyces	4392.0	jrk01430		soil_saprotroph	root_endophyte_dark_septate	mycoparasite_some_species,animal_pathogen_some_species	root_endophyte_dark_septate		soil		partly_aquatic	animal_parasite/opportunistic_human_parasite		dimorphic_yeast						
185	Capse1	Capronia semiimmersa	31,616,172	11,909	published	https://www.ncbi.nlm.nih.gov/pubmed/28348446	5601.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	Phialophora americana	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora;s__Phialophora americana	4403.0	jrk06485		litter_saprotroph	plant_pathogen	hypervariable	foliar_endophyte	leaf/fruit/seed_pathogen	wood,leaf/fruit/seed,soil,dung,animal_material		partly_aquatic	animal_parasite		dimorphic_yeast						
186	Catan2	Catenaria anguillulae	41,337,528	12,804	published	https://www.ncbi.nlm.nih.gov/pubmed/28481340	109876.0	Eukaryota	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Catenariaceae	Catenaria	Catenaria anguillulae	k__Fungi;p__Blastocladiomycota;c__Blastocladiomycetes;o__Blastocladiales;f__Catenariaceae;g__Catenaria;s__Catenaria anguillulae	9970.0	jrk09650		animal_parasite	animal_decomposer		no_endophytic_capacity		animal_material		partly_freshwater_(partly_non-aquatic)	nematophagous		zoosporic-rhizomycelial_(chytrid-like)	zoosporangium	closed				
187	Caupr_SCcomb	Caulochytrium protostelioides	10,621,701	3,328	published	https://www.ncbi.nlm.nih.gov/pubmed/30297742	1555241.0	Eukaryota	Fungi	Chytridiomycota	Chytridiomycetes	Caulochytriales	Caulochytriaceae	Caulochytrium	Caulochytrium protostelioides	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Caulochytriales;f__Caulochytriaceae;g__Caulochytrium;s__Caulochytrium protostelioides	9984.0	jrk01501		mycoparasite	fungal_decomposer				fungal_material		non-aquatic			zoosporic-rhizomycelial_(chytrid-like)	zoosporangium	closed				
188	Caupr1	Caulochytrium protostelioides	21,796,879	6,168	published	https://www.ncbi.nlm.nih.gov/pubmed/30297742	1555241.0	Eukaryota	Fungi	Chytridiomycota	Chytridiomycetes	Caulochytriales	Caulochytriaceae	Caulochytrium	Caulochytrium protostelioides	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Caulochytriales;f__Caulochytriaceae;g__Caulochytrium;s__Caulochytrium protostelioides	9984.0	jrk01501		mycoparasite	fungal_decomposer				fungal_material		non-aquatic			zoosporic-rhizomycelial_(chytrid-like)	zoosporangium	closed				
189	Cenge3	Cenococcum geophilum	177,557,160	14,748	published	https://www.ncbi.nlm.nih.gov/pubmed/27601008	5570.0	Eukaryota	Fungi	Ascomycota	Dothideomycetes		Gloniaceae	Cenococcum	Cenococcum geophilum	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__;f__Gloniaceae;g__Cenococcum;s__Cenococcum geophilum	229.0	jrk01521		ectomycorrhizal							non-aquatic			filamentous_mycelium	None	none	short-distance_coarse	/cenococcum		
190	Cerbo1	Ceraceosorus bombacis	26,090,089	8,022	published	https://www.ncbi.nlm.nih.gov/pubmed/26314305	401625.0	Eukaryota	Fungi	Basidiomycota	Exobasidiomycetes	Ceraceosorales	Ceraceosoraceae	Ceraceosorus	Ceraceosorus bombacis	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Ceraceosorales;f__Ceraceosoraceae;g__Ceraceosorus;s__Ceraceosorus bombacis	9495.0	jrk01535		plant_pathogen	epiphyte		no_endophytic_capacity	leaf/fruit/seed_pathogen						filamentous_mycelium	other					
191	Cersp1	Ceraceosorus guamensis	24,148,100	7,822	published	https://www.ncbi.nlm.nih.gov/pubmed/29771364	1522189.0	Eukaryota	Fungi	Basidiomycota	Exobasidiomycetes	Ceraceosorales	Ceraceosoraceae	Ceraceosorus	Ceraceosorus guamensis	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Ceraceosorales;f__Ceraceosoraceae;g__Ceraceosorus;s__Ceraceosorus guamensis	9495.0	jrk01535		plant_pathogen	epiphyte		no_endophytic_capacity	leaf/fruit/seed_pathogen						filamentous_mycelium	other					
